name,review,rating,sentiment
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","This newborn rock'n play sleeper has been fantastic.  My daughter has slept in it for nearly every nap and night since she was born and loves it.  It is also super easy to fold up and bring somewhere - we had to stay in a hotel for a weekend and it was so convenient to fold it up, throw it in the car and travel to the hotel - also have brought it to friends and families house during visits (much better than the bulky pack n plays I used to tote around with my first born).  Highly recommend!!",5,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","Bought for our 3rd child, all have had reflux issues and disliked sleeping in cribs at first.  He fell asleep the first time I put him in it!  and now, at nearly 2 mos, he's sleeping in it exclusively, day and night.  At first he would only sleep in his car seat, but I got tired of lugging that in and out of the car, I wanted something to just stay inside the house.  The Rock & Play sleeper looked like it might work as an alternative, and it definitely does. Seems to hold the baby at a similar angle and depth like a carseat. lightweight, easy to move anywhere around the house.  I love this thing and wish I would have had one for my first two children!",5,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","This item is great for our baby with reflux to sleep in....however it came smelling heavily of i assume the plastic packaging... so much so I could smell it across the room even after hours of it being set up.i had to take the cover off and wash it but the fabric on the base of it cannot be washed or removed...so it still smells.the only other complaint is that i wish it rocked a little more...it doesnt rock much at all and you end up hitting the feet of it on the floor and startling your baby.There is no vibrate or music on this like a typical bouncy seat, which was fine with me...but my 4 year old was looking to turn something on for her sister :} so i thought I'd mention it, just in case you would assume also.",4,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","Our baby loves this and sleeps in it all of the time... easy to carry to different parts of the house and can rock with your foot while you watch tv, read, or are doing something of that nature",5,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","My son will not sleep in the crib for longer than 20 minutes. He doesn't have reflux and he likes to play on his back, so I have no idea why he won't sleep that way. I tried everything I could think of, including a vibrating matt that goes under the mattress, with no luck at all. I was really at the end of my rope when a friend suggested I buy this. First night I tried it I knew it was going to be worth every penny. My son has been using this now for about a month and a half with great results for both of us. My only complaint is how little padding it has. I put some layers of felt between the cover and the hard plastic back for some extra cushioning. I think that problem is address with the more expensive versions.",5,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","I have never reviewed anything before. This little bed was SO GREAT I felt compelled to. Bought this for my third baby. Really wish I had it for the first 2. He slept so well from day 1 in this bed. Also, it was the perfect height and portable enough to keep bedside or take camping with us. Would highly recommend this. You will not regret this purchase!",5,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","We bought this sleeper so that the baby can sleep without us having to take him back upstairs to the crib. It was so comfortable the baby slept for hours.It can fold when not in use and the padding is easy to remove for cleaning.There are several variations of the sleeper out there and they all have the same features. If you are looking at this one, don't hesitate to buy.",5,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","I wish i had this item when i started having babys 24 years ago. I just had my 6th child. I bought this ltem on a whim, not really knowing if i would use it or not. I have used it more than anything else. Since birth she has napped at home and at family homes. we have taken it on pic-nics and camp-outs. I put it in the bathroom when i shower and the kitchen when i cook and the porch when im relaxing. It is so handy and mobile, i think everyone should have one of these. My baby is 6 months old and was having trouble sleeping in her crib at night, so i put this beside my bed and she sleeps safe and sound. I have given two of these as gifts and will continue to do so.I am saving ours for when our grandbaby""s come to visit. LOVE IT!!!",5,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow",i purchased this for my baby girl London and she loves it! of chorus with plenty of tummy time during the day this bassinet was perfect for my baby girl. especially on the nights that she had to be close to mommy and daddy without being in our bed :),5,1
"Fisher-Price Newborn Rock 'n Play Sleeper, Yellow","This was a lifesaver!  I received it at my baby shower and I'm so glad I did!  My daughter is an extremely high needs baby and for months she wouldn't sleep if she wasn't on me or my husband.  She also had very bad reflux and the doctor recommended we sit her up for at least 30 min after feeds, which is hard to do with late night feeds.  Eventually, after about 2 1/2 months, she would sleep in here for naps if swaddled tightly.  Eventually she would sleep in here through the night.  The crib was just too much space for her and she would scream her head off the second you put her down.This rocker is incredibly easy to move from room to room, not to mention fold up and take along to family or friends.  It was just what my daughter needed before the transition to the crib.  She is almost 5 months and will still nap in this when we visit family.  My mother and mother-in-law both purchased one for their homes so we didn't have to worry about bringing ours since we're there so often.I would HIGHLY recommend this product for any baby!  It's convenient, folds pretty flat which was great because I have a very small apartment, and gently rocks itself with baby's movement.  My daughter figured out how to push herself up to rock herself back to sleep.  I was afraid this would make the transition to the crib harder, but instead, when she was ready for the crib it just happened.  And her first night in the crib she slept through the night!",5,1
